flight_id,airline,flight_number,departure_airport_iata,departure_airport_city,arrival_airport_iata,arrival_airport_city,scheduled_departure,departure_delay_minutes,scheduled_arrival,arrival_delay_minutes
78366,AS,300,SEA,Seattle,SFO,San Francisco,2024-02-19 18:58:00,0,2024-02-19 20:58:00,0
78367,OO,5521,SFO,San Francisco,RNO,Reno,2024-02-19 19:12:00,0,2024-02-19 20:09:00,0
78368,OO,6426,SFO,San Francisco,SNA,Santa Ana,2024-02-19 20:59:00,0,2024-02-19 22:35:00,0
78369,OO,6223,SFO,San Francisco,PSP,Palm Springs,2024-02-19 19:57:00,0,2024-02-19 21:19:00,0
78370,WN,4721,MDW,Chicago,SFO,San Francisco,2024-02-19 19:08:00,0,2024-02-19 21:48:00,0
78371,B6,1635,SFO,San Francisco,LGB,Long Beach,2024-02-19 19:16:00,442,2024-02-19 20:39:00,411
78372,CY,917,LAS,Las Vegas,SFO,San Francisco,2024-02-19 20:48:00,0,2024-02-19 22:14:00,0
78373,UA,1254,LAX,Los Angeles,SFO,San Francisco,2024-02-19 20:14:00,0,2024-02-19 21:34:00,0
78374,OO,5414,SFO,San Francisco,RDM,Redmond-Bend,2024-02-19 20:08:00,0,2024-02-19 21:33:00,0
78375,WN,3412,LAX,Los Angeles,SFO,San Francisco,2024-02-19 21:45:00,0,2024-02-19 22:54:00,0
78376,AS,235,SFO,San Francisco,PDX,Portland,2024-02-19 20:24:00,0,2024-02-19 22:04:00,0
78377,B6,915,JFK,New York,SFO,San Francisco,2024-02-19 20:34:00,0,2024-02-20 00:14:00,0
78378,AA,1439,DFW,Dallas-Fort Worth,SFO,San Francisco,2024-02-19 21:00:00,42,2024-02-19 22:44:00,24
78379,OO,5402,SMF,Sacramento,SFO,San Francisco,2024-02-19 20:37:00,0,2024-02-19 21:17:00,0
78380,OO,5421,SBP,San Luis Obispo,SFO,San Francisco,2024-02-19 20:59:00,0,2024-02-19 22:08:00,0
78381,AA,2465,LAX,Los Angeles,SFO,San Francisco,2024-02-19 21:07:00,0,2024-02-19 22:29:00,0
78382,AS,223,SFO,San Francisco,SEA,Seattle,2024-02-19 20:44:00,433,2024-02-19 22:45:00,424
78383,CY,748,SFO,San Francisco,SEA,Seattle,2024-02-19 20:41:00,1,2024-02-19 22:44:00,0
78384,OO,5363,ONT,Ontario,SFO,San Francisco,2024-02-19 20:56:00,0,2024-02-19 22:22:00,0
78385,UA,1171,SFO,San Francisco,PHX,Phoenix,2024-02-19 21:13:00,53,2024-02-20 00:05:00,52
78386,UA,1743,SFO,San Francisco,SEA,Seattle,2024-02-19 21:09:00,0,2024-02-19 23:09:00,0
78387,DL,2240,SFO,San Francisco,JFK,New York,2024-02-19 21:12:00,345,2024-02-20 05:15:00,289
78388,AA,1611,DFW,Dallas-Fort Worth,SFO,San Francisco,2024-02-19 21:37:00,421,2024-02-19 23:03:00,386
78389,B6,916,SFO,San Francisco,JFK,New York,2024-02-19 21:29:00,4,2024-02-20 05:28:00,0
78390,AS,386,SFO,San Francisco,PSP,Palm Springs,2024-02-19 21:32:00,13,2024-02-19 23:11:00,0
78391,OO,5523,SFO,San Francisco,ACV,Arcata CA,2024-02-19 22:42:00,0,2024-02-20 00:04:00,0
78392,DL,1988,SFO,San Francisco,DTW,Detroit,2024-02-19 22:37:00,56,2024-02-20 05:50:00,19
78393,UA,214,SFO,San Francisco,ORD,Chicago,2024-02-19 22:56:00,0,2024-02-20 04:39:00,0
78394,OO,5600,SFO,San Francisco,MFR,Medford,2024-02-19 23:32:00,0,2024-02-20 00:40:00,0
78395,DL,1945,SFO,San Francisco,ATL,Atlanta,2024-02-19 23:34:00,0,2024-02-20 06:40:00,0
78396,UA,726,SFO,San Francisco,EWR,Newark,2024-02-19 23:35:00,0,2024-02-20 07:39:00,0
78397,UA,1263,SFO,San Francisco,ORD,Chicago,2024-02-19 23:38:00,0,2024-02-20 05:35:00,0
78398,OO,5529,SFO,San Francisco,AUS,Austin,2024-02-19 23:42:00,129,2024-02-20 05:01:00,69
78399,OO,5460,RDD,Redding,SFO,San Francisco,2024-02-20 05:24:00,0,2024-02-20 06:36:00,0
78400,OO,5509,DFW,Dallas-Fort Worth,SFO,San Francisco,2024-02-20 05:26:00,0,2024-02-20 07:53:00,0
78401,OO,5435,PSC,Pasco,SFO,San Francisco,2024-02-20 05:21:00,58,2024-02-20 07:14:00,26
78402,OO,6401,EUG,Eugene,SFO,San Francisco,2024-02-20 05:40:00,0,2024-02-20 07:00:00,0
78403,UA,1464,BWI,Baltimore,SFO,San Francisco,2024-02-20 05:58:00,0,2024-02-20 09:02:00,0
78404,WN,4391,SFO,San Francisco,DEN,Denver,2024-02-20 05:56:00,0,2024-02-20 09:06:00,0
78405,OO,5604,ACV,Arcata CA,SFO,San Francisco,2024-02-20 05:52:00,0,2024-02-20 07:17:00,0
78406,UA,641,SFO,San Francisco,LAX,Los Angeles,2024-02-20 05:56:00,499,2024-02-20 07:22:00,483
78407,UA,1699,BOS,Boston,SFO,San Francisco,2024-02-20 06:01:00,0,2024-02-20 09:47:00,0
78408,UA,734,SFO,San Francisco,ORD,Chicago,2024-02-20 05:57:00,0,2024-02-20 12:06:00,0
78409,WN,2077,SFO,San Francisco,LAX,Los Angeles,2024-02-20 06:03:00,0,2024-02-20 07:16:00,0
78410,UA,415,JFK,New York,SFO,San Francisco,2024-02-20 08:06:00,459,2024-02-20 11:41:00,416
78411,UA,329,SFO,San Francisco,BOS,Boston,2024-02-20 06:26:00,0,2024-02-20 14:51:00,0
78412,UA,1679,PHX,Phoenix,SFO,San Francisco,2024-02-20 06:32:00,0,2024-02-20 07:32:00,0
78413,AA,338,LAX,Los Angeles,SFO,San Francisco,2024-02-20 06:38:00,0,2024-02-20 07:51:00,0
78414,AA,24,SFO,San Francisco,JFK,New York,2024-02-20 06:55:00,0,2024-02-20 15:08:00,0
78415,AS,313,SFO,San Francisco,SEA,Seattle,2024-02-20 06:58:00,0,2024-02-20 09:15:00,0
78416,AS,389,SFO,San Francisco,PDX,Portland,2024-02-20 07:17:00,0,2024-02-20 09:09:00,0
78417,UA,1195,MCO,Orlando,SFO,San Francisco,2024-02-20 07:05:00,177,2024-02-20 10:10:00,160
78418,OO,4975,STL,St. Louis,SFO,San Francisco,2024-02-20 07:11:00,0,2024-02-20 10:11:00,0
78419,UA,1761,IAH,Houston,SFO,San Francisco,2024-02-20 07:13:00,0,2024-02-20 09:34:00,0
78420,AA,167,MIA,Miami,SFO,San Francisco,2024-02-20 07:37:00,0,2024-02-20 11:13:00,0
78421,CY,183,EWR,Newark,SFO,San Francisco,2024-02-20 07:24:00,0,2024-02-20 10:52:00,0
78422,UA,478,SFO,San Francisco,LAX,Los Angeles,2024-02-20 07:25:00,36,2024-02-20 08:57:00,29
78423,US,498,PHL,Philadelphia,SFO,San Francisco,2024-02-20 07:45:00,0,2024-02-20 11:49:00,0
78424,AA,168,DFW,Dallas-Fort Worth,SFO,San Francisco,2024-02-20 08:15:00,0,2024-02-20 10:38:00,0
78425,B6,434,SFO,San Francisco,BOS,Boston,2024-02-20 07:51:00,0,2024-02-20 16:07:00,0
78426,WN,2878,SAN,San Diego,SFO,San Francisco,2024-02-20 08:14:00,0,2024-02-20 09:35:00,0
78427,UA,768,SFO,San Francisco,BOS,Boston,2024-02-20 07:54:00,0,2024-02-20 16:13:00,0
78428,UA,1708,SFO,San Francisco,LAS,Las Vegas,2024-02-20 07:55:00,0,2024-02-20 09:25:00,0
78429,OO,5194,SFO,San Francisco,BZN,Bozeman,2024-02-20 07:53:00,0,2024-02-20 11:09:00,0
78430,B6,577,FLL,Fort Lauderdale,SFO,San Francisco,2024-02-20 08:21:00,0,2024-02-20 13:34:00,0
78431,DL,2049,ATL,Atlanta,SFO,San Francisco,2024-02-20 08:08:00,22,2024-02-20 10:20:00,0
78432,UA,843,SFO,San Francisco,SAN,San Diego,2024-02-20 08:08:00,26,2024-02-20 09:35:00,3
78433,DL,414,SFO,San Francisco,JFK,New York,2024-02-20 08:11:00,176,2024-02-20 16:23:00,127
78434,OO,6400,EUG,Eugene,SFO,San Francisco,2024-02-20 09:02:00,0,2024-02-20 10:18:00,0
78435,UA,217,IAD,Washington,SFO,San Francisco,2024-02-20 08:18:00,0,2024-02-20 11:28:00,0
78436,UA,479,SFO,San Francisco,LAX,Los Angeles,2024-02-20 08:21:00,0,2024-02-20 09:50:00,0
78437,AA,1435,ORD,Chicago,SFO,San Francisco,2024-02-20 08:39:00,0,2024-02-20 11:27:00,0
78438,WN,1711,DEN,Denver,SFO,San Francisco,2024-02-20 09:25:00,0,2024-02-20 11:11:00,0
78439,OO,5574,FAT,Fresno,SFO,San Francisco,2024-02-20 10:03:00,0,2024-02-20 11:08:00,0
78440,OO,5628,SFO,San Francisco,SNA,Santa Ana,2024-02-20 08:46:00,0,2024-02-20 10:20:00,0
78441,B6,615,JFK,New York,SFO,San Francisco,2024-02-20 08:57:00,0,2024-02-20 12:35:00,0
78442,AS,383,SFO,San Francisco,PDX,Portland,2024-02-20 08:55:00,376,2024-02-20 10:47:00,339
78443,OO,6396,BOI,Boise,SFO,San Francisco,2024-02-20 09:05:00,0,2024-02-20 09:56:00,0
78444,OO,6455,SFO,San Francisco,FAT,Fresno,2024-02-20 09:30:00,0,2024-02-20 10:42:00,0
78445,OO,5392,SMF,Sacramento,SFO,San Francisco,2024-02-20 08:56:00,0,2024-02-20 09:43:00,0
78446,OO,5640,SFO,San Francisco,SBA,Santa Barbara,2024-02-20 09:01:00,53,2024-02-20 10:23:00,41
78447,US,776,SFO,San Francisco,PHX,Phoenix,2024-02-20 09:06:00,0,2024-02-20 11:50:00,0
78448,AA,1424,SFO,San Francisco,DFW,Dallas-Fort Worth,2024-02-20 09:23:00,0,2024-02-20 14:42:00,0
78449,CY,352,SFO,San Francisco,BOS,Boston,2024-02-20 09:32:00,0,2024-02-20 18:08:00,0
78450,OO,5200,MMH,Mammoth Lakes,SFO,San Francisco,2024-02-20 09:59:00,0,2024-02-20 11:15:00,0
78451,OO,5307,SFO,San Francisco,ONT,Ontario,2024-02-20 09:37:00,0,2024-02-20 11:00:00,0
78452,UA,769,ORD,Chicago,SFO,San Francisco,2024-02-20 09:53:00,0,2024-02-20 12:43:00,0
78453,CY,69,IAD,Washington,SFO,San Francisco,2024-02-20 09:53:00,0,2024-02-20 13:07:00,0
78454,OO,6456,SNA,Santa Ana,SFO,San Francisco,2024-02-20 10:49:00,0,2024-02-20 12:16:00,0
78455,AS,382,PDX,Portland,SFO,San Francisco,2024-02-20 11:10:00,0,2024-02-20 12:48:00,0
78456,UA,1723,BOS,Boston,SFO,San Francisco,2024-02-20 10:31:00,0,2024-02-20 14:20:00,0
78457,OO,5646,SFO,San Francisco,SBA,Santa Barbara,2024-02-20 10:50:00,0,2024-02-20 12:07:00,0
78458,OO,6416,SFO,San Francisco,ABQ,Albuquerque,2024-02-20 11:27:00,0,2024-02-20 14:34:00,0
78459,OO,5585,SFO,San Francisco,OKC,Oklahoma City,2024-02-20 11:46:00,0,2024-02-20 16:33:00,0
78460,OO,6238,SFO,San Francisco,ACV,Arcata CA,2024-02-20 13:52:00,0,2024-02-20 15:06:00,0
78461,OO,6407,SFO,San Francisco,MSP,Minneapolis,2024-02-20 10:52:00,0,2024-02-20 17:02:00,0
78462,UA,356,SFO,San Francisco,LAX,Los Angeles,2024-02-20 10:30:00,0,2024-02-20 12:07:00,0
78463,UA,499,ORD,Chicago,SFO,San Francisco,2024-02-20 11:05:00,0,2024-02-20 13:48:00,0
78464,CY,753,SEA,Seattle,SFO,San Francisco,2024-02-20 11:16:00,59,2024-02-20 13:13:00,12
78465,WN,4835,SFO,San Francisco,SNA,Santa Ana,2024-02-20 11:20:00,0,2024-02-20 12:48:00,0
78466,UA,760,SFO,San Francisco,JFK,New York,2024-02-20 10:42:00,43,2024-02-20 18:53:00,40
78467,AA,23,SFO,San Francisco,DFW,Dallas-Fort Worth,2024-02-20 11:28:00,0,2024-02-20 16:39:00,0
78468,UA,1010,LAS,Las Vegas,SFO,San Francisco,2024-02-20 11:43:00,0,2024-02-20 13:17:00,0
78469,OO,6264,FAT,Fresno,SFO,San Francisco,2024-02-20 11:50:00,220,2024-02-20 12:38:00,207
78470,CY,330,SFO,San Francisco,LAX,Los Angeles,2024-02-20 11:17:00,0,2024-02-20 12:54:00,0
78471,OO,5613,SFO,San Francisco,BFL,Bakersfield,2024-02-20 11:37:00,0,2024-02-20 13:10:00,0
78472,UA,1203,SAN,San Diego,SFO,San Francisco,2024-02-20 11:25:00,0,2024-02-20 13:03:00,0
78473,UA,300,SFO,San Francisco,HNL,Honolulu,2024-02-20 17:24:00,48,2024-02-20 20:43:00,20
78474,UA,1456,IAH,Houston,SFO,San Francisco,2024-02-20 11:24:00,0,2024-02-20 13:48:00,0
78475,OO,5400,ONT,Ontario,SFO,San Francisco,2024-02-20 11:41:00,0,2024-02-20 13:13:00,0
78476,WN,2605,PHX,Phoenix,SFO,San Francisco,2024-02-20 11:53:00,0,2024-02-20 13:05:00,0
78477,OO,5200,SFO,San Francisco,PSP,Palm Springs,2024-02-20 11:44:00,0,2024-02-20 13:04:00,0
78478,AS,306,SEA,Seattle,SFO,San Francisco,2024-02-20 11:59:00,0,2024-02-20 13:55:00,0
78479,OO,5427,SMF,Sacramento,SFO,San Francisco,2024-02-20 12:00:00,0,2024-02-20 12:42:00,0
78480,WN,3214,SFO,San Francisco,ATL,Atlanta,2024-02-20 12:39:00,0,2024-02-20 19:42:00,0
78481,UA,1668,SFO,San Francisco,EWR,Newark,2024-02-20 12:50:00,0,2024-02-20 20:52:00,0
78482,OO,6454,RNO,Reno,SFO,San Francisco,2024-02-20 13:27:00,0,2024-02-20 14:28:00,0
78483,OO,5640,SBA,Santa Barbara,SFO,San Francisco,2024-02-20 12:26:00,0,2024-02-20 13:27:00,0
78484,AA,1150,LAX,Los Angeles,SFO,San Francisco,2024-02-20 12:18:00,0,2024-02-20 14:06:00,0
78485,CY,910,SFO,San Francisco,LAS,Las Vegas,2024-02-20 12:18:00,138,2024-02-20 13:46:00,80
78486,UA,1454,IAD,Washington,SFO,San Francisco,2024-02-20 12:47:00,25,2024-02-20 15:48:00,0
78487,OO,5494,ASE,Aspen,SFO,San Francisco,2024-02-20 12:34:00,0,2024-02-20 14:18:00,0
78488,UA,580,SFO,San Francisco,PHX,Phoenix,2024-02-20 12:35:00,0,2024-02-20 15:27:00,0
78489,UA,1753,SFO,San Francisco,SAN,San Diego,2024-02-20 13:05:00,0,2024-02-20 14:30:00,0
78490,OO,6340,SFO,San Francisco,TUS,Tucson,2024-02-20 12:54:00,0,2024-02-20 15:55:00,0
78491,OO,6408,SFO,San Francisco,EUG,Eugene,2024-02-20 13:03:00,0,2024-02-20 14:39:00,0
78492,F9,661,DEN,Denver,SFO,San Francisco,2024-02-20 13:10:00,0,2024-02-20 14:48:00,0
78493,OO,5555,BFL,Bakersfield,SFO,San Francisco,2024-02-20 13:30:00,0,2024-02-20 14:42:00,0
78494,UA,569,PDX,Portland,SFO,San Francisco,2024-02-20 13:24:00,0,2024-02-20 14:59:00,0
78495,CY,251,LAS,Las Vegas,SFO,San Francisco,2024-02-20 14:00:00,0,2024-02-20 15:23:00,0
78496,UA,1728,OGG,Kahului,SFO,San Francisco,2024-02-20 13:33:00,0,2024-02-20 20:28:00,0
78497,OO,6406,EUG,Eugene,SFO,San Francisco,2024-02-20 13:48:00,0,2024-02-20 15:21:00,0
78498,DL,469,SFO,San Francisco,JFK,New York,2024-02-20 13:56:00,57,2024-02-20 22:12:00,9
78499,WN,978,LAX,Los Angeles,SFO,San Francisco,2024-02-20 14:06:00,0,2024-02-20 15:09:00,0
78500,HA,12,HNL,Honolulu,SFO,San Francisco,2024-02-20 13:55:00,0,2024-02-20 21:19:00,0
78501,UA,642,SFO,San Francisco,SEA,Seattle,2024-02-20 14:06:00,0,2024-02-20 16:20:00,0
78502,OO,5394,OTH,North Bend,SFO,San Francisco,2024-02-20 13:57:00,0,2024-02-20 15:09:00,0
78503,OO,5638,SBA,Santa Barbara,SFO,San Francisco,2024-02-20 13:55:00,0,2024-02-20 14:57:00,0
78504,UA,1060,SFO,San Francisco,DCA,Washington,2024-02-20 14:00:00,0,2024-02-20 21:51:00,0
78505,UA,257,JFK,New York,SFO,San Francisco,2024-02-20 13:55:00,0,2024-02-20 17:26:00,0
78506,OO,5504,MFR,Medford,SFO,San Francisco,2024-02-20 15:47:00,11,2024-02-20 17:02:00,0
78507,UA,362,LIH,Lihue,SFO,San Francisco,2024-02-20 14:05:00,0,2024-02-20 21:25:00,0
78508,OO,5451,SBP,San Luis Obispo,SFO,San Francisco,2024-02-20 14:11:00,0,2024-02-20 15:11:00,0
78509,DL,1593,MSP,Minneapolis,SFO,San Francisco,2024-02-20 14:25:00,0,2024-02-20 16:31:00,0
78510,UA,1053,DEN,Denver,SFO,San Francisco,2024-02-20 14:42:00,0,2024-02-20 16:11:00,0
78511,CY,913,LAS,Las Vegas,SFO,San Francisco,2024-02-20 14:33:00,0,2024-02-20 15:56:00,0
78512,OO,6386,MRY,Monterey,SFO,San Francisco,2024-02-20 14:30:00,0,2024-02-20 15:04:00,0
78513,WN,4122,LAX,Los Angeles,SFO,San Francisco,2024-02-20 15:16:00,541,2024-02-20 16:23:00,536
78514,UA,1588,LAS,Las Vegas,SFO,San Francisco,2024-02-20 15:26:00,0,2024-02-20 16:52:00,0
78515,AA,85,JFK,New York,SFO,San Francisco,2024-02-20 16:27:00,0,2024-02-20 20:01:00,0
78516,CY,909,LAS,Las Vegas,SFO,San Francisco,2024-02-20 16:20:00,0,2024-02-20 17:47:00,0
78517,OO,6476,SFO,San Francisco,MFR,Medford,2024-02-20 15:50:00,0,2024-02-20 17:06:00,0
78518,OO,6392,DFW,Dallas-Fort Worth,SFO,San Francisco,2024-02-20 16:17:00,486,2024-02-20 18:30:00,454
78519,OO,5207,SFO,San Francisco,SAN,San Diego,2024-02-20 15:51:00,0,2024-02-20 17:25:00,0
78520,UA,1165,SFO,San Francisco,EWR,Newark,2024-02-20 16:11:00,200,2024-02-21 00:22:00,161
78521,AA,2265,DFW,Dallas-Fort Worth,SFO,San Francisco,2024-02-20 15:58:00,0,2024-02-20 17:59:00,0
78522,OO,6412,SAT,San Antonio,SFO,San Francisco,2024-02-20 16:08:00,0,2024-02-20 18:07:00,0
78523,UA,1571,LAX,Los Angeles,SFO,San Francisco,2024-02-20 17:12:00,0,2024-02-20 18:31:00,0
78524,US,2029,CLT,Charlotte,SFO,San Francisco,2024-02-20 16:50:00,0,2024-02-20 19:49:00,0
78525,CY,923,LAX,Los Angeles,SFO,San Francisco,2024-02-20 16:35:00,0,2024-02-20 17:42:00,0
78526,DL,1894,CVG,Cincinnati,SFO,San Francisco,2024-02-20 16:35:00,460,2024-02-20 18:45:00,446
78527,OO,6408,EUG,Eugene,SFO,San Francisco,2024-02-20 16:30:00,0,2024-02-20 17:53:00,0
78528,OO,6410,SFO,San Francisco,BUR,Burbank,2024-02-20 16:59:00,29,2024-02-20 18:19:00,0
78529,UA,389,SFO,San Francisco,OGG,Kahului,2024-02-20 17:05:00,238,2024-02-20 20:34:00,216
78530,CY,221,AUS,Austin,SFO,San Francisco,2024-02-20 16:55:00,0,2024-02-20 18:55:00,0
78531,CY,2,DCA,Washington,SFO,San Francisco,2024-02-20 17:02:00,0,2024-02-20 20:06:00,0
78532,CY,592,SFO,San Francisco,PSP,Palm Springs,2024-02-20 16:56:00,0,2024-02-20 18:12:00,0
78533,OO,6432,SNA,Santa Ana,SFO,San Francisco,2024-02-20 16:58:00,0,2024-02-20 18:16:00,0
78534,UA,609,SFO,San Francisco,LAS,Las Vegas,2024-02-20 17:38:00,0,2024-02-20 19:12:00,0
78535,UA,1645,FLL,Fort Lauderdale,SFO,San Francisco,2024-02-20 17:10:00,320,2024-02-20 20:47:00,277
78536,CY,720,SFO,San Francisco,DAL,Dallas,2024-02-20 17:21:00,0,2024-02-20 22:29:00,0
78537,AS,341,PSP,Palm Springs,SFO,San Francisco,2024-02-20 22:34:00,0,2024-02-20 23:53:00,0
78538,CY,960,SFO,San Francisco,SAN,San Diego,2024-02-20 17:29:00,0,2024-02-20 18:50:00,0
78539,UA,1127,EWR,Newark,SFO,San Francisco,2024-02-20 17:35:00,0,2024-02-20 20:52:00,0
78540,OO,5163,SFO,San Francisco,PSP,Palm Springs,2024-02-20 18:32:00,306,2024-02-20 19:52:00,268
78541,UA,1733,SFO,San Francisco,DEN,Denver,2024-02-20 18:24:00,0,2024-02-20 21:41:00,0
78542,UA,1523,SEA,Seattle,SFO,San Francisco,2024-02-20 18:02:00,0,2024-02-20 19:55:00,0
78543,US,1799,CLT,Charlotte,SFO,San Francisco,2024-02-20 18:13:00,0,2024-02-20 21:20:00,0
78544,UA,1278,ATL,Atlanta,SFO,San Francisco,2024-02-20 18:10:00,0,2024-02-20 20:26:00,0
78545,WN,3323,SFO,San Francisco,LAX,Los Angeles,2024-02-20 18:13:00,0,2024-02-20 20:42:00,0
78546,OO,5634,SFO,San Francisco,RNO,Reno,2024-02-20 18:08:00,0,2024-02-20 19:01:00,0
78547,B6,277,FLL,Fort Lauderdale,SFO,San Francisco,2024-02-20 18:30:00,43,2024-02-20 23:09:00,0
78548,CY,941,LAX,Los Angeles,SFO,San Francisco,2024-02-20 18:21:00,0,2024-02-20 19:30:00,0
78549,AA,209,SFO,San Francisco,LAX,Los Angeles,2024-02-20 18:52:00,0,2024-02-20 20:15:00,0
78550,WN,3923,SNA,Santa Ana,SFO,San Francisco,2024-02-20 19:10:00,0,2024-02-20 20:24:00,0
78551,OO,5451,SFO,San Francisco,RDD,Redding,2024-02-20 18:47:00,0,2024-02-20 19:55:00,0
78552,AS,300,SEA,Seattle,SFO,San Francisco,2024-02-20 19:23:00,0,2024-02-20 21:15:00,0
78553,AA,2411,DFW,Dallas-Fort Worth,SFO,San Francisco,2024-02-20 18:57:00,0,2024-02-20 20:59:00,0
78554,WN,2851,SFO,San Francisco,SNA,Santa Ana,2024-02-20 19:01:00,0,2024-02-20 20:16:00,0
78555,OO,5521,SFO,San Francisco,RNO,Reno,2024-02-20 19:21:00,0,2024-02-20 20:12:00,0
78556,UA,1746,SFO,San Francisco,LAS,Las Vegas,2024-02-20 19:41:00,0,2024-02-20 21:09:00,0
78557,AS,341,SFO,San Francisco,SEA,Seattle,2024-02-20 00:39:00,0,2024-02-20 02:38:00,0
78558,DL,1988,DTW,Detroit,SFO,San Francisco,2024-02-20 19:57:00,0,2024-02-20 22:06:00,0
78559,UA,587,SFO,San Francisco,SNA,Santa Ana,2024-02-20 20:00:00,0,2024-02-20 21:20:00,0
78560,UA,1633,SEA,Seattle,SFO,San Francisco,2024-02-20 20:49:00,0,2024-02-20 22:35:00,0
78561,B6,1136,LGB,Long Beach,SFO,San Francisco,2024-02-20 21:01:00,0,2024-02-20 22:16:00,0
78562,AS,235,SFO,San Francisco,PDX,Portland,2024-02-20 22:25:00,0,2024-02-21 00:00:00,0
78563,WN,4389,SFO,San Francisco,LAX,Los Angeles,2024-02-20 21:11:00,0,2024-02-20 22:19:00,0
78564,WN,602,SNA,Santa Ana,SFO,San Francisco,2024-02-20 21:01:00,0,2024-02-20 22:15:00,0
78565,AA,2465,LAX,Los Angeles,SFO,San Francisco,2024-02-20 20:46:00,0,2024-02-20 22:01:00,0
78566,CY,810,SFO,San Francisco,PDX,Portland,2024-02-20 20:43:00,0,2024-02-20 22:23:00,0
78567,CY,948,SFO,San Francisco,LAX,Los Angeles,2024-02-20 20:55:00,0,2024-02-20 22:09:00,0
78568,CY,1916,SFO,San Francisco,LAS,Las Vegas,2024-02-20 20:50:00,0,2024-02-20 22:16:00,0
78569,CY,241,LAX,Los Angeles,SFO,San Francisco,2024-02-20 20:56:00,0,2024-02-20 22:03:00,0
78570,UA,1124,SFO,San Francisco,LAX,Los Angeles,2024-02-20 20:55:00,45,2024-02-20 22:23:00,0
78571,B6,2034,SFO,San Francisco,BOS,Boston,2024-02-20 22:44:00,0,2024-02-21 06:59:00,0
78572,F9,667,DEN,Denver,SFO,San Francisco,2024-02-20 21:34:00,0,2024-02-20 23:06:00,0
78573,WN,2329,SFO,San Francisco,LAS,Las Vegas,2024-02-20 21:28:00,115,2024-02-20 22:51:00,93
78574,B6,916,SFO,San Francisco,JFK,New York,2024-02-20 21:26:00,0,2024-02-21 05:37:00,0
78575,AS,386,SFO,San Francisco,PSP,Palm Springs,2024-02-20 21:42:00,0,2024-02-20 23:03:00,0
78576,DL,1894,SFO,San Francisco,CVG,Cincinnati,2024-02-20 21:54:00,305,2024-02-21 05:02:00,256
78577,OO,5523,SFO,San Francisco,ACV,Arcata CA,2024-02-20 22:24:00,0,2024-02-20 23:45:00,0
78578,OO,6290,SFO,San Francisco,EUG,Eugene,2024-02-20 22:26:00,0,2024-02-21 00:15:00,0
78579,UA,1278,SFO,San Francisco,LAX,Los Angeles,2024-02-20 22:38:00,0,2024-02-20 23:51:00,0
78580,UA,1728,SFO,San Francisco,BOS,Boston,2024-02-20 22:44:00,0,2024-02-21 07:10:00,0
78581,UA,1583,SFO,San Francisco,SEA,Seattle,2024-02-20 22:46:00,0,2024-02-21 00:55:00,0
78582,UA,1592,SFO,San Francisco,PDX,Portland,2024-02-20 22:35:00,0,2024-02-21 00:25:00,0
78583,B6,278,SFO,San Francisco,FLL,Fort Lauderdale,2024-02-20 00:18:00,0,2024-02-20 08:15:00,0
78584,UA,214,SFO,San Francisco,ORD,Chicago,2024-02-20 22:52:00,0,2024-02-21 04:49:00,0
78585,DL,1152,HNL,Honolulu,SFO,San Francisco,2024-02-20 22:54:00,0,2024-02-21 06:13:00,0
78586,UA,1576,SFO,San Francisco,IAD,Washington,2024-02-20 23:53:00,11,2024-02-21 07:35:00,2
78587,OO,5529,SFO,San Francisco,AUS,Austin,2024-02-20 00:11:00,0,2024-02-20 05:14:00,0
78588,UA,1200,SFO,San Francisco,IAH,Houston,2024-02-21 00:38:00,0,2024-02-21 06:01:00,0
78589,OO,5645,SBA,Santa Barbara,SFO,San Francisco,2024-02-21 05:14:00,0,2024-02-21 06:18:00,0
78590,OO,6235,AUS,Austin,SFO,San Francisco,2024-02-21 05:40:00,28,2024-02-21 07:53:00,0
78591,AA,1180,SFO,San Francisco,DFW,Dallas-Fort Worth,2024-02-21 05:54:00,0,2024-02-21 11:05:00,0
78592,B6,735,SFO,San Francisco,LGB,Long Beach,2024-02-21 05:54:00,0,2024-02-21 07:13:00,0
78593,OO,5604,ACV,Arcata CA,SFO,San Francisco,2024-02-21 05:55:00,0,2024-02-21 07:16:00,0
78594,UA,1571,BWI,Baltimore,SFO,San Francisco,2024-02-21 06:15:00,0,2024-02-21 09:15:00,0
78595,UA,1679,LAS,Las Vegas,SFO,San Francisco,2024-02-21 05:59:00,0,2024-02-21 07:28:00,0
78596,UA,436,SFO,San Francisco,IAH,Houston,2024-02-21 06:17:00,0,2024-02-21 11:53:00,0
78597,WN,4323,SFO,San Francisco,MDW,Chicago,2024-02-21 06:13:00,0,2024-02-21 12:09:00,0
78598,UA,1085,SAN,San Diego,SFO,San Francisco,2024-02-21 06:12:00,0,2024-02-21 07:46:00,0
78599,DL,240,SFO,San Francisco,ATL,Atlanta,2024-02-21 06:25:00,0,2024-02-21 13:44:00,0
78600,UA,1195,MCO,Orlando,SFO,San Francisco,2024-02-21 06:27:00,450,2024-02-21 09:14:00,390
78601,DL,1859,SFO,San Francisco,JFK,New York,2024-02-21 06:32:00,260,2024-02-21 15:01:00,214
78602,WN,3995,SAN,San Diego,SFO,San Francisco,2024-02-21 06:27:00,416,2024-02-21 08:00:00,398
